grid degree lamb width ; KAN_time ; KAN_acc ; current_best_mlp ; MLP_time ; layers neurons
9 5 0 [4, 4, 4, 3] ; 11332428 ; 0.95652174949646 ; 1.0 ; 75890 ;  2 _ 23
9 5 0 [4, 4, 6, 3] ; 6758851 ; 0.95652174949646 ; 1.0 ; 149688 ;  2 _ 27
9 5 0 [4, 4, 8, 3] ; 8436552 ; 0.782608687877655 ; 1.0 ; 152249 ;  2 _ 30
9 5 0 [4, 6, 4, 3] ; 5248065 ; 0.95652174949646 ; 1.0 ; 111265 ;  2 _ 27
9 5 0 [4, 6, 6, 3] ; 5888160 ; 0.8260869383811951 ; 1.0 ; 289556 ;  2 _ 31
9 5 0 [4, 6, 8, 3] ; 5952857 ; 0.9130434989929199 ; 1.0 ; 170066 ;  2 _ 35
9 5 0 [4, 8, 4, 3] ; 9305024 ; 0.9130434989929199 ; 1.0 ; 305484 ;  2 _ 31
9 5 0 [4, 8, 6, 3] ; 5229283 ; 0.8695651888847351 ; 1.0 ; 151555 ;  2 _ 35
9 5 0 [4, 8, 8, 3] ; 6365814 ; 0.8260869383811951 ; 1.0 ; 163728 ;  2 _ 39
9 5 0 [4, 10, 4, 3] ; 8287237 ; 0.95652174949646 ; 1.0 ; 150979 ;  2 _ 34
9 5 0 [4, 10, 6, 3] ; 6074859 ; 0.782608687877655 ; 1.0 ; 143282 ;  2 _ 39
9 5 0 [4, 10, 8, 3] ; 7194997 ; 0.9130434989929199 ; 1.0 ; 91166 ;  2 _ 43
9 5 0 [4, 12, 4, 3] ; 12409515 ; 0.8260869383811951 ; 1.0 ; 344974 ;  2 _ 37
9 5 0 [4, 12, 6, 3] ; 5054914 ; 0.8695651888847351 ; 1.0 ; 127464 ;  2 _ 42
