grid degree lamb width ; KAN_time ; KAN_acc ; current_best_mlp ; MLP_time ; layers neurons
3 3 0 [13, 13, 23, 3] ; 11921467 ; 0.9629629850387573 ; 0.7777777777777778 ; 282102 ;  2 _ 62
3 3 0 [13, 13, 25, 3] ; 9587601 ; 0.9259259104728699 ; 0.8148148148148148 ; 399391 ;  2 _ 64
3 3 0 [13, 13, 27, 3] ; 7206858 ; 0.9629629850387573 ; 0.7777777777777778 ; 1181228 ;  4 _ 47
3 3 0 [13, 15, 13, 3] ; 10473492 ; 0.9259259104728699 ; 0.8888888888888888 ; 546297 ;  3 _ 45
3 3 0 [13, 15, 15, 3] ; 7728069 ; 0.8518518805503845 ; 0.7777777777777778 ; 827408 ;  4 _ 41
3 3 0 [13, 15, 17, 3] ; 9580177 ; 0.9629629850387573 ; 0.8518518518518519 ; 578701 ;  3 _ 49
3 3 0 [13, 15, 19, 3] ; 7551643 ; 0.8518518805503845 ; 0.8518518518518519 ; 690466 ;  3 _ 51
3 3 0 [13, 15, 21, 3] ; 8355936 ; 0.8518518805503845 ; 0.8148148148148148 ; 484926 ;  8 _ 33
3 3 0 [13, 15, 23, 3] ; 17714381 ; 1.0 ; 0.8148148148148148 ; 1266851 ;  2 _ 66
3 3 0 [13, 15, 25, 3] ; 16443946 ; 1.0 ; 0.8148148148148148 ; 478385 ;  2 _ 68
3 3 0 [13, 15, 27, 3] ; 12881990 ; 0.9629629850387573 ; 0.8518518518518519 ; 2746078 ;  3 _ 58
3 3 0 [13, 17, 13, 3] ; 10434302 ; 0.9629629850387573 ; 0.7777777777777778 ; 274559 ;  2 _ 58
3 3 0 [13, 17, 15, 3] ; 11869643 ; 0.8888888955116272 ; 0.8518518518518519 ; 628605 ;  3 _ 50
3 3 0 [13, 17, 17, 3] ; 7703363 ; 0.9629629850387573 ; 0.8148148148148148 ; 295024 ;  2 _ 63
3 3 0 [13, 17, 19, 3] ; 10261015 ; 0.8888888955116272 ; 0.8148148148148148 ; 991192 ;  7 _ 36
3 3 0 [13, 17, 21, 3] ; 10918434 ; 0.9629629850387573 ; 0.7777777777777778 ; 488261 ;  5 _ 44
3 3 0 [13, 17, 23, 3] ; 11670928 ; 0.8888888955116272 ; 0.7777777777777778 ; 683582 ;  4 _ 50
3 3 0 [13, 17, 25, 3] ; 8030194 ; 0.9259259104728699 ; 0.9259259259259259 ; 1671824 ;  2 _ 72
