grid degree lamb width ; KAN_time ; KAN_acc ; current_best_mlp ; MLP_time ; layers neurons
3 4 0 [30, 30, 42, 2] ; 24856004 ; 0.9883720874786377 ; 0.9534883720930233 ; 8427961 ;  5   89
3 4 0 [30, 30, 44, 2] ; 27740391 ; 0.9767441749572754 ; 0.9534883720930233 ; 12849425 ;  6   83
3 4 0 [30, 30, 46, 2] ; 51955452 ; 0.9883720874786377 ; 0.9418604651162791 ; 17226293 ;  3   117
3 4 0 [30, 30, 48, 2] ; 31543628 ; 0.9883720874786377 ; 0.9418604651162791 ; 11104118 ;  2   144
3 4 0 [30, 30, 50, 2] ; 32591616 ; 0.9883720874786377 ; 0.9418604651162791 ; 8239043 ;  2   146
3 4 0 [30, 30, 52, 2] ; 33856964 ; 1.0 ; 0.9651162790697675 ; 17926887 ;  3   122
3 4 0 [30, 30, 54, 2] ; 37862197 ; 1.0 ; 0.9418604651162791 ; 5914710 ;  2   150
3 4 0 [30, 30, 56, 2] ; 42753417 ; 1.0 ; 0.9534883720930233 ; 14715965 ;  7   83
3 4 0 [30, 30, 58, 2] ; 33605130 ; 1.0 ; 0.9418604651162791 ; 7393434 ;  2   154
3 4 0 [30, 30, 60, 2] ; 33214568 ; 0.9883720874786377 ; 0.9534883720930233 ; 12413931 ;  11   68
3 4 0 [30, 32, 30, 2] ; 21424912 ; 0.9883720874786377 ; 0.9651162790697675 ; 10537371 ;  2   129
3 4 0 [30, 32, 32, 2] ; 22145919 ; 0.9883720874786377 ; 0.9534883720930233 ; 11573939 ;  4   95
3 4 0 [30, 32, 34, 2] ; 25346737 ; 0.9883720874786377 ; 0.9418604651162791 ; 13961742 ;  9   65
3 4 0 [30, 32, 36, 2] ; 26674110 ; 0.9883720874786377 ; 0.9534883720930233 ; 10097969 ;  4   98
3 4 0 [30, 32, 38, 2] ; 24022785 ; 0.9883720874786377 ; 0.9418604651162791 ; 15472048 ;  3   114
3 4 0 [30, 32, 40, 2] ; 43610884 ; 1.0 ; 0.9534883720930233 ; 11515133 ;  6   83
3 4 0 [30, 32, 42, 2] ; 41341266 ; 1.0 ; 0.9534883720930233 ; 7889039 ;  4   103
3 4 0 [30, 32, 44, 2] ; 28826811 ; 1.0 ; 0.9418604651162791 ; 9514926 ;  2   145
3 4 0 [30, 32, 46, 2] ; 29207046 ; 0.9883720874786377 ; 0.9534883720930233 ; 16066599 ;  3   121
3 4 0 [30, 32, 48, 2] ; 28174525 ; 0.9883720874786377 ; 0.9534883720930233 ; 11065005 ;  4   107
3 4 0 [30, 32, 50, 2] ; 48511706 ; 1.0 ; 0.9418604651162791 ; 19403445 ;  9   73
3 4 0 [30, 32, 52, 2] ; 27776488 ; 0.9767441749572754 ; 0.9534883720930233 ; 15959075 ;  6   90
3 4 0 [30, 32, 54, 2] ; 43454061 ; 1.0 ; 0.9651162790697675 ; 8672196 ;  4   111
3 4 0 [30, 32, 56, 2] ; 40294897 ; 1.0 ; 0.9418604651162791 ; 19589056 ;  3   129
3 4 0 [30, 32, 58, 2] ; 46053279 ; 1.0 ; 0.9418604651162791 ; 9060338 ;  2   159
3 4 0 [30, 32, 60, 2] ; 44608200 ; 0.9883720874786377 ; 0.9418604651162791 ; 11039196 ;  2   161
3 4 0 [30, 34, 30, 2] ; 22776210 ; 1.0 ; 0.9651162790697675 ; 8567898 ;  2   133
3 4 0 [30, 34, 32, 2] ; 29131917 ; 0.9767441749572754 ; 0.9418604651162791 ; 8031272 ;  2   136
3 4 0 [30, 34, 34, 2] ; 27311145 ; 0.9883720874786377 ; 0.9651162790697675 ; 16796763 ;  3   114
3 4 0 [30, 34, 36, 2] ; 32471208 ; 1.0 ; 0.9418604651162791 ; 14902947 ;  10   65
3 4 0 [30, 34, 38, 2] ; 28972201 ; 0.9883720874786377 ; 0.9418604651162791 ; 6608047 ;  4   103
3 4 0 [30, 34, 40, 2] ; 34346742 ; 0.9883720874786377 ; 0.9534883720930233 ; 14699645 ;  9   70
3 4 0 [30, 34, 42, 2] ; 25485950 ; 0.9767441749572754 ; 0.9418604651162791 ; 9140843 ;  2   147
3 4 0 [30, 34, 44, 2] ; 26260846 ; 0.9767441749572754 ; 0.9418604651162791 ; 10799554 ;  2   149
3 4 0 [30, 34, 46, 2] ; 27836059 ; 0.9883720874786377 ; 0.9534883720930233 ; 9949968 ;  2   152
3 4 0 [30, 34, 48, 2] ; 34597564 ; 0.9883720874786377 ; 0.9418604651162791 ; 15238503 ;  3   127
3 4 0 [30, 34, 50, 2] ; 35787058 ; 1.0 ; 0.9418604651162791 ; 18664432 ;  4   112
3 4 0 [30, 34, 52, 2] ; 35148040 ; 1.0 ; 0.9418604651162791 ; 10282922 ;  4   113
3 4 0 [30, 34, 54, 2] ; 31636065 ; 0.9883720874786377 ; 0.9534883720930233 ; 11061581 ;  2   160
3 4 0 [30, 34, 56, 2] ; 41787386 ; 0.9883720874786377 ; 0.9418604651162791 ; 15263995 ;  3   133
3 4 0 [30, 34, 58, 2] ; 34066029 ; 0.9883720874786377 ; 0.9418604651162791 ; 14318146 ;  10   75
3 4 0 [30, 34, 60, 2] ; 51431726 ; 1.0 ; 0.9418604651162791 ; 16648548 ;  11   73
3 4 0 [30, 36, 30, 2] ; 29304302 ; 0.9651162624359131 ; 0.9534883720930233 ; 8121231 ;  2   137
3 4 0 [30, 36, 32, 2] ; 30249716 ; 1.0 ; 0.9418604651162791 ; 20577613 ;  3   115
3 4 0 [30, 36, 34, 2] ; 32340779 ; 0.9767441749572754 ; 0.9534883720930233 ; 7871063 ;  2   142
3 4 0 [30, 36, 36, 2] ; 25988119 ; 1.0 ; 0.9534883720930233 ; 14287642 ;  7   79
3 4 0 [30, 36, 38, 2] ; 46880026 ; 0.9767441749572754 ; 0.9534883720930233 ; 10218984 ;  2   147
3 4 0 [30, 36, 40, 2] ; 39445775 ; 1.0 ; 0.9534883720930233 ; 12668952 ;  3   123
3 4 0 [30, 36, 42, 2] ; 25355187 ; 0.9883720874786377 ; 0.9418604651162791 ; 18302550 ;  3   125
3 4 0 [30, 36, 44, 2] ; 39548293 ; 1.0 ; 0.9651162790697675 ; 23839943 ;  5   99
3 4 0 [30, 36, 46, 2] ; 43723134 ; 0.9883720874786377 ; 0.9418604651162791 ; 7019743 ;  2   156
3 4 0 [30, 36, 48, 2] ; 31818614 ; 0.9883720874786377 ; 0.9418604651162791 ; 20381368 ;  9   77
